,State_Name,Year,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Party,Votes,Position,Status,N_Cand,Valid_Votes,Rejected_Votes,Total_Votes,Total_Electors
10998,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 15,SC(W),6.0,SANDYAPOGU GORANTLA SULOCHANA,IND,39.0,4,,6,954.0,20,974.0,1075
18331,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 15,SC(W),,NOTA,,1.0,7,,6,954.0,20,974.0,1075
10999,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),1.0,ANJANEYULU,TDP,42.0,5,,6,1020.0,10,1030.0,1019
11000,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),2.0,CHINNA DEVANNA,TRS,425.0,1,Elected,6,1020.0,10,1030.0,1019
11001,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),3.0,MADDILETI,INC,269.0,2,,6,1020.0,10,1030.0,1019
11002,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),4.0,YUGANDER GUPATI,BJP,58.0,4,,6,1020.0,10,1030.0,1019
11003,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),5.0,RAJU NARAYANA,AIFB,214.0,3,,6,1020.0,10,1030.0,1019
11004,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),6.0,V PRATHAP,IND,12.0,6,,6,1020.0,10,1030.0,1019
18332,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 16,SC(G),,NOTA,,0.0,7,,6,1020.0,10,1030.0,1019
11005,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),1.0,P MADUSUDHAN REDDY,INC,109.0,4,,6,847.0,5,852.0,1100
11006,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),2.0,LAL BASHA KATIKE,TRS,270.0,2,,6,847.0,5,852.0,1100
11007,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),3.0,VIJAY KUMAR,BJP,17.0,5,,6,847.0,5,852.0,1100
11008,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),4.0,M SHASHIKALA,AIFB,337.0,1,Elected,6,847.0,5,852.0,1100
11009,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),5.0,CHAKALI ANJANEYULU,IND,111.0,3,,6,847.0,5,852.0,1100
11010,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),6.0,RAMANUJAN BARIGELA,IND,0.0,6,,6,847.0,5,852.0,1100
18333,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 17,UR(G),,NOTA,,3.0,7,,6,847.0,5,852.0,1100
11011,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 18,UR(G),1.0,TAPPA THIMMAPPA,INC,133.0,3,,4,722.0,12,734.0,868
11012,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 18,UR(G),2.0,NARSHIMULU,AIFB,329.0,1,Elected,4,722.0,12,734.0,868
11013,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 18,UR(G),3.0,E BHUPATHI GOUD,TRS,235.0,2,,4,722.0,12,734.0,868
11014,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 18,UR(G),4.0,K SHIVA KUMAR,BJP,24.0,4,,4,722.0,12,734.0,868
18334,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 18,UR(G),,NOTA,,1.0,5,,4,722.0,12,734.0,868
11015,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 19,BC(G),1.0,V ASHOK,BJP,6.0,4,,4,872.0,8,880.0,1003
11016,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 19,BC(G),2.0,KAMMARI SHAIKSHAVALI ACHARY,INC,409.0,1,Elected,4,872.0,8,880.0,1003
11017,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 19,BC(G),3.0,E NAGANNA GOUD,TRS,354.0,2,,4,872.0,8,880.0,1003
11018,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 19,BC(G),4.0,SRINIVASULU,AIFB,101.0,3,,4,872.0,8,880.0,1003
18335,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 19,BC(G),,NOTA,,2.0,5,,4,872.0,8,880.0,1003
10934,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 2,UR(W),1.0,GOWSIYA BEGUM,INC,62.0,3,,3,772.0,9,781.0,888
10935,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 2,UR(W),2.0,JULKHA BEGUM SHAIK,AIFB,439.0,1,Elected,3,772.0,9,781.0,888
10936,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 2,UR(W),3.0,MD DARVESH BEE SHEK,TRS,270.0,2,,3,772.0,9,781.0,888
18318,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 2,UR(W),,NOTA,,1.0,4,,3,772.0,9,781.0,888
11019,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 20,UR(W),1.0,K KURSHEED BEGUM,TRS,228.0,2,,3,894.0,11,905.0,1065
11020,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 20,UR(W),2.0,CHAKALI NAGAMMA,INC,99.0,3,,3,894.0,11,905.0,1065
11021,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 20,UR(W),3.0,M HUSEEN BEE,AIFB,560.0,1,Elected,3,894.0,11,905.0,1065
18336,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 20,UR(W),,NOTA,,7.0,4,,3,894.0,11,905.0,1065
10937,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),1.0,S ARUNA,BJP,44.0,4,,8,924.0,14,938.0,1010
10938,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),2.0,S ANJANEYULU,TDP,3.0,7,,8,924.0,14,938.0,1010
10939,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),3.0,DEVARAJU,INC,504.0,1,Elected,8,924.0,14,938.0,1010
10940,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),4.0,S RAJU,AIFB,233.0,2,,8,924.0,14,938.0,1010
10941,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),5.0,S SHESHANNA,TRS,117.0,3,,8,924.0,14,938.0,1010
10942,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),6.0,S SWAMYDAS,TJSP,2.0,8,,8,924.0,14,938.0,1010
10943,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),7.0,T ANAND RAO,IND,4.0,6,,8,924.0,14,938.0,1010
10944,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),8.0,BHARATHI,IND,12.0,5,,8,924.0,14,938.0,1010
18319,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 3,SC(G),,NOTA,,5.0,9,,8,924.0,14,938.0,1010
10945,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),1.0,AKSHITHA,AIFB,280.0,2,,5,878.0,16,894.0,1006
10946,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),2.0,KALLUKUNTA NAGAMMA,INC,335.0,1,Elected,5,878.0,16,894.0,1006
10947,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),3.0,T PUSHPA,TDP,3.0,5,,5,878.0,16,894.0,1006
10948,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),4.0,VABANAGIRI MALLAMMA,TRS,251.0,3,,5,878.0,16,894.0,1006
10949,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),5.0,SARASWATHI,BJP,8.0,4,,5,878.0,16,894.0,1006
18320,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 4,SC(W),,NOTA,,1.0,6,,5,878.0,16,894.0,1006
10950,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 5,UR(G),1.0,K CHINNA NARSIMHULU,BJP,3.0,4,,4,974.0,25,999.0,1027
10951,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 5,UR(G),2.0,K MANIKYAM,AIFB,263.0,3,,4,974.0,25,999.0,1027
10952,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 5,UR(G),3.0,SRI RAMULU,TRS,369.0,1,Elected,4,974.0,25,999.0,1027
10953,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 5,UR(G),4.0,E SURESH GOUD,INC,338.0,2,,4,974.0,25,999.0,1027
18321,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 5,UR(G),,NOTA,,1.0,5,,4,974.0,25,999.0,1027
10954,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),1.0,ANJANEYULU,AIFB,460.0,1,Elected,5,906.0,24,930.0,970
10955,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),2.0,YANKANNA,TRS,402.0,2,,5,906.0,24,930.0,970
10956,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),3.0,K RAJU KUMAR,BJP,8.0,4,,5,906.0,24,930.0,970
10957,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),4.0,RANGANNA,TDP,3.0,5,,5,906.0,24,930.0,970
10958,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),5.0,VADDE PANDURANGA,INC,32.0,3,,5,906.0,24,930.0,970
18322,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 6,BC(G),,NOTA,,1.0,6,,5,906.0,24,930.0,970
10959,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 7,UR(W),1.0,K JAYAMMA,BJP,23.0,4,,4,922.0,12,934.0,1206
10960,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 7,UR(W),2.0,BHAGYALAXMI,AIFB,424.0,1,Elected,4,922.0,12,934.0,1206
10961,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 7,UR(W),3.0,S RANI,INC,92.0,3,,4,922.0,12,934.0,1206
10962,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 7,UR(W),4.0,B SAROJA,TRS,375.0,2,,4,922.0,12,934.0,1206
18323,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 7,UR(W),,NOTA,,8.0,5,,4,922.0,12,934.0,1206
10963,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),1.0,EIDIGA MAHESHWARI,INC,215.0,2,,5,837.0,7,844.0,1045
10964,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),2.0,C MANJULA ALIAS C PADMAJA,BJP,26.0,4,,5,837.0,7,844.0,1045
10965,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),3.0,SARALA PAVANI,AIFB,396.0,1,Elected,5,837.0,7,844.0,1045
10966,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),4.0,G SUVARNA,TRS,195.0,3,,5,837.0,7,844.0,1045
10967,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),5.0,KARRE PAVITHRA,IND,3.0,5,,5,837.0,7,844.0,1045
18324,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 8,UR(W),,NOTA,,2.0,6,,5,837.0,7,844.0,1045
10968,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),1.0,TANAGALA NAGARAJU,TDP,0.0,5,,5,863.0,9,872.0,1021
10969,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),2.0,NARSIMHUDU,AIFB,408.0,1,Elected,5,863.0,9,872.0,1021
10970,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),3.0,MADANNA,BJP,7.0,4,,5,863.0,9,872.0,1021
10971,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),4.0,MALA SURESH KUMAR,INC,53.0,3,,5,863.0,9,872.0,1021
10972,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),5.0,LAXMANNA,TRS,386.0,2,,5,863.0,9,872.0,1021
18325,Telangana,2020,0,Jogulamba Gadwal,MCL,93,Ieeja,, 9,SC(G),,NOTA,,9.0,6,,5,863.0,9,872.0,1021
11022,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 1,UR(W),1.0,R SARANDA,TRS,435.0,2,,2,940.0,18,958.0,1053
11023,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 1,UR(W),2.0,B SUJATHA,INC,501.0,1,Elected,2,940.0,18,958.0,1053
18337,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 1,UR(W),,NOTA,,4.0,3,,2,940.0,18,958.0,1053
11048,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 10,UR(W),1.0,TALASILA JYOTHI,BJP,8.0,3,,3,705.0,3,708.0,862
11049,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 10,UR(W),2.0,K DHANALAXMI,INC,415.0,1,Elected,3,705.0,3,708.0,862
11050,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 10,UR(W),3.0,NAGAMMA,TRS,282.0,2,,3,705.0,3,708.0,862
18346,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 10,UR(W),,NOTA,,0.0,4,,3,705.0,3,708.0,862
11024,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 2,SC(W),1.0,NIRMALAMMA,TRS,426.0,2,,2,879.0,20,899.0,976
11025,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 2,SC(W),2.0,HARIJANA SUJATHA,INC,448.0,1,Elected,2,879.0,20,899.0,976
18338,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 2,SC(W),,NOTA,,5.0,3,,2,879.0,20,899.0,976
11026,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 3,ST(G),1.0,ARUKALI VENKATESHWARLU,BJP,15.0,3,,3,843.0,10,853.0,1107
11027,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 3,ST(G),2.0,YERUKALI ANJANEYULU,INC,467.0,1,Elected,3,843.0,10,853.0,1107
11028,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 3,ST(G),3.0,YERUKALI SAVARI,TRS,356.0,2,,3,843.0,10,853.0,1107
18339,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 3,ST(G),,NOTA,,5.0,4,,3,843.0,10,853.0,1107
11029,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 4,SC(G),1.0,ANJANAMMA,TRS,333.0,2,,3,855.0,17,872.0,1024
11030,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 4,SC(G),2.0,HARIJANA DEVAMMA,INC,387.0,1,Elected,3,855.0,17,872.0,1024
11031,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 4,SC(G),3.0,SWAPNA,IND,132.0,3,,3,855.0,17,872.0,1024
18340,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 4,SC(G),,NOTA,,3.0,4,,3,855.0,17,872.0,1024
11032,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 5,BC(G),1.0,KURVA RAMANJANEYULU,TRS,274.0,2,,2,835.0,25,860.0,979
11033,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 5,BC(G),2.0,MANIKYAM RAVI KUMAR,INC,556.0,1,Elected,2,835.0,25,860.0,979
18341,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 5,BC(G),,NOTA,,5.0,3,,2,835.0,25,860.0,979
11034,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 6,UR(G),1.0,BOYA RAMUDU,BJP,5.0,3,,3,762.0,15,777.0,896
11035,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 6,UR(G),2.0,MANIKYAM LALITHA,INC,522.0,1,Elected,3,762.0,15,777.0,896
11036,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 6,UR(G),3.0,N RENUKA VARDAN REDDY,TRS,233.0,2,,3,762.0,15,777.0,896
18342,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 6,UR(G),,NOTA,,2.0,4,,3,762.0,15,777.0,896
11037,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 7,UR(G),1.0,N AJAY KUMAR,TRS,361.0,1,Elected,4,747.0,13,760.0,961
11038,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 7,UR(G),2.0,S KALEEMULLAH,AIMIM,18.0,3,,4,747.0,13,760.0,961
11039,Telangana,2020,0,Jogulamba Gadwal,MCL,94,Waddepalle,, 7,UR(G),3.0,TALASILA SREENIVASA RAO,BJP,4.0,4,,4,747.0,13,760.0,961
